ID,Part Number,x,y,rotation,sector
146,D146,61.628860055207674,-37.77549723867259,121.5062739317164,A145
147,D147,65.83358999566052,-33.21204743688551,116.77025163300743,A146
148,D148,69.67075669265006,-28.19724121033045,112.03422933429849,A147
149,D149,68.83030190057966,-23.844324942042878,109.10720658221003,A148
150,D150,71.9598180143163,-18.43756942621448,104.37118428350108,A149
151,D151,74.62996645291481,-12.669828947943337,99.63516198479213,A150
152,D152,72.89520816487311,-8.573717198497832,96.70813923270367,A151
153,D153,74.78359533908281,-2.575063396043649,91.97211693399471,A152
154,D154,72.49014246865046,1.2082507499510515,449.0450941819062,A153
155,D155,79.53415249798452,6.361312345788104,625.4270950886392,A154
156,D156,76.14264121604957,3.675915574467863,627.2360946352597,A155
157,D157,78.44807674817712,-0.22333721614188268,270.16311738734817,A156
158,D158,76.80373996846407,-6.583241490574529,274.8991396860571,A157
159,D159,78.54014051962106,-10.795199264403484,277.8261624381456,A158
160,D160,76.06444684663737,-16.949715118011465,282.56218473685453,A159
161,D161,73.09509307244107,-22.76407700884248,287.29820703556345,A160
162,D162,73.90905733379377,-27.230195293031837,290.225229787652,A161
163,D163,70.17779611038854,-32.66668243672853,294.9612520863609,A162
164,D164,70.34876724238569,-37.22932465333354,297.8882748384494,A163
165,D165,66.04085949056264,-37.66487757510653,299.6972743850698,A164
166,D166,65.90354292376315,-42.186462442696495,302.62429713715835,A165
167,D167,61.10921082467017,-46.65449445001002,307.36031943586727,A166
168,D168,60.32440014137205,-51.135904273973345,310.2873421879557,A167
169,D169,54.940828363660266,-54.98565498122964,315.0233644866647,A168
170,D170,49.32454511680661,-58.283866041013226,319.75938678537364,A169
171,D171,47.625832983045825,-62.4870889278019,322.68640953746205,A170
172,D172,51.7550808589297,-63.63333557933542,140.8774099908416,A171
173,D173,53.518465104076434,-59.3348736093462,137.95038723875314,A172
174,D174,57.72073025308722,-60.06749681858186,136.14138769213267,A173
175,D175,59.19361744165289,-55.61444120763881,133.2143649400442,A174
176,D176,64.59690372400799,-51.342843018976296,128.47834264133525,A175
177,D177,65.42190156547686,-46.75345802423308,125.55131988924678,A176
178,D178,70.18171304396284,-41.862098361344195,120.81529759053782,A177
179,D179,74.55438960201849,-36.49038502679536,116.07927529182888,A178
180,D180,74.39684846679774,-31.813168471693213,113.15225253974042,A179
181,D181,78.002522836459,-25.97252903513684,108.41623024103147,A180
182,D182,77.19094658180062,-21.39128656265455,105.48920748894301,A181
183,D183,81.12368923989763,-19.746137869851502,103.68020794232253,A182
184,D184,79.98308756197667,-15.18987038741629,100.75318519023406,A183
185,D185,82.24877800798544,-8.669605403926859,96.0171628915251,A184
186,D186,80.48730827948371,-4.345145481648076,93.09014013943664,A185
187,D187,81.87520651823408,2.3525994693501473,448.35411784072767,A186
188,D188,85.07430813195494,5.136127354585336,626.5451182940811,A187
189,D189,83.9553177488741,-1.87756402969045,271.2811405927901,A188
190,D190,85.7620994447015,-6.310260071539225,274.2081633448786,A189
191,D191,83.72177876144048,-13.176636938931468,278.9441856435875,A190
192,D192,81.95394547171314,-24.442794370109738,286.60723069438495,A191
193,D193,78.49308277538209,-30.67145656932001,291.34325299309387,A192
194,D194,78.65745538737448,-35.46608890169869,294.27027574518235,A193
195,D195,74.37847549744583,-41.23935073861514,299.0062980438913,A194
196,D196,69.675477060329,-46.5421580907987,303.7423203426263,A195
197,D197,68.82978345449942,-51.24687259992931,306.6693430946887,A196
198,D198,63.430321115314825,-55.93190790185314,311.4053653933977,A197
199,D199,55.910398569105205,-64.47286766677229,319.0684104441951,A198
200,D200,49.657369530502585,-67.85920645948576,323.80443274290405,A199
201,D201,-1.587862892242195,-5.906770812841841,375.04658430022704,B0
202,D202,-0.5027636172280342,-10.872726754523224,182.64751695071902,B1
203,D203,2.478592492945586,-7.902143438370406,162.58540455041629,B2
204,D204,6.081987449241004,-10.613879058443944,330.18633720090804,B3
205,D205,2.392504637302583,-13.921299803795346,350.248449601211,B4
206,D206,-5.009142541602783,-11.969090023803195,382.709629351022,B5
207,D207,-2.8266281400535282,-15.53764804245452,190.310562001514,B6
208,D208,0.6624913314129622,-18.16664930311777,177.911494652006,B7
209,D209,6.31571066246047,-15.514386028073533,157.84938225170305,B8
210,D210,10.784871264588363,-15.662970188938928,325.45031490219424,B9
211,D211,10.03680022728203,-19.79505240030863,333.11335995299,B10
212,D212,5.074960861480057,-19.640990867429412,345.51242730249805,B11
213,D213,-2.0866150078110954,-21.378761761988095,365.57453970280017,B12
214,D214,-6.0180608799001725,-18.55075878715338,377.9736070523082,B13
215,D215,-5.573176449926389,-23.691443517115047,193.23758475359597,B14
216,D216,-0.3797618269054725,-25.94722106420696,180.83851740408795,B15
217,D217,2.7676277616561062,-23.125815911506997,173.17547235329218,B16
218,D218,8.221641824798333,-23.578071147531556,160.7764050037842,B17
219,D219,13.917569817406706,-22.60265011108822,148.37733765427782,B18
220,D220,11.73824118957226,-26.41460979159253,336.040382705072,B19
221,D221,5.504568267312397,-26.91021992708032,348.43945005457834,B20
222,D222,2.0225473902557103,-29.68684700987128,356.1024951053725,B21
223,D223,-4.192776028506335,-28.049287052878594,368.5015624548821,B22
224,D224,-9.59436756826007,-25.124336362017328,380.9006298043885,B23
225,D225,-13.1913958196249,-29.8698460211964,203.8276525564704,B24
